id,name,team,position,aliases,espn_id,rank,depth_pos,depth_order,injury_status,years_exp,age,adp,adp_stdev
nfl-11965,Marcus Banks,TB,DB,,,9999999,FS,3,,2,25,,
nfl-12822,Marshall Foerner,TB,OL,,,9999999,OL,,,1,25,,
nfl-3272,Miles Killebrew,TB,DB,,2575164,9999999,FS,2,,10,33,,
nfl-11754,Mohamed Kamara,TB,DL,,,9999999,LB,,,2,27,,
nfl-13167,Nash Hutmacher,TB,DT,,,9999999,OL,,,1,25,,
nfl-13187,Nick Jackson,TB,LB,,,9999999,LILB,3,,1,25,,
nfl-13762,Paul Rubelt,TB,OL,,,9999999,OL,,,0,,,
nfl-10227,Payne Durham,TB,TE,,,999,TE,2,,3,26,,
nfl-2993,Rakeem Nunez-Roches,TB,DT,,2575453,9999999,LDE,2,,11,33,,
nfl-11966,Rashad Wisdom,TB,DB,,,9999999,SS,2,,2,25,,
nfl-3383,Riley Dixon,TB,P,,2577619,9999999,P,,,10,32,,
nfl-13340,Rueben Bain,TB,DL,,,152,LOLB,1,,0,21,,
nfl-4959,Scott Daly,TB,LS,,2980138,9999999,LS,,,8,32,,
nfl-9506,Sean Tucker,TB,RB,,,155,RB,3,,3,24,,
nfl-10980,SirVocea Dennis,TB,LB,,,295,LILB,2,,3,26,,
nfl-13317,Ted Hurst,TB,WR,,,196,LWR,4,,0,22,,
nfl-12485,Tez Johnson,TB,WR,,,999,WR,5,Questionable,1,24,,
nfl-14048,Travis Shaw,TB,DT,,,9999999,DL,,,0,22,,
nfl-6793,Tristan Wirfs,TB,T,,4240589,9999999,OL,,Questionable,6,27,,
nfl-11705,Tykee Smith,TB,DB,,,203,SS,1,,2,25,,
nfl-4969,Vita Vea,TB,DT,,3134362,9999999,NT,1,Questionable,8,31,,
nfl-14022,Yasir Holmes,TB,LB,,,9999999,LB,,,0,,,
nfl-10921,Yaya Diaby,TB,DL,,,312,ROLB,1,,3,27,,
nfl-8384,Zyon McCollum,TB,DB,,,999,LCB,1,,4,27,,
nfl-13683,Aamil Wagner,TEN,OT,,,9999999,OL,,,0,22,,
nfl-8333,Alontae Taylor,TEN,DB,,,468,LCB,1,,4,27,,
nfl-5908,Amani Hooker,TEN,DB,,4036134,522,SS,1,,7,28,,
nfl-6004,Andre James,TEN,C,,3932244,9999999,OL,,,7,29,,
nfl-13365,Anthony Hill,TEN,LB,,,161,MLB,1,,0,21,,
nfl-8491,Austin Deculus,TEN,T,,,9999999,OL,,,4,27,,
nfl-5439,Austin Schlottmann,TEN,G,,4038544,9999999,OL,,,8,30,,
nfl-13680,Bishop Fitzgerald,TEN,DB,,,9999999,,,,0,,,
nfl-12782,Brandon Crenshaw-Dickson,TEN,OT,,,9999999,OL,,,1,25,,
nfl-11959,Bryce Oliver,TEN,WR,,,9999999,WR,6,,2,26,,
nfl-4981,Calvin Ridley,TEN,WR,,3925357,180,WR,3,,8,31,129.2,8.9
nfl-12522,Cam Ward,TEN,QB,,,75,QB,1,,1,24,176.4,14.7
nfl-13279,Carnell Tate,TEN,WR,,,61,WR,1,,0,21,75.6,7.4
nfl-11742,Cedric Gray,TEN,LB,,,292,LOLB,1,,2,23,,
nfl-12540,Chimere Dike,TEN,WR,,,175,WR,4,,1,24,,
nfl-6065,Cody Barton,TEN,LB,,3926229,300,MLB,2,,7,29,,
nfl-8310,Cor'Dale Flott,TEN,DB,,,9999999,RCB,1,,4,24,,
nfl-8464,Cordell Volson,TEN,T,,,9999999,OL,,,4,28,,
nfl-12772,Courtney Jackson,TEN,WR,,,999,WR,11,,1,25,,
nfl-7714,Dan Moore,TEN,OT,,,9999999,OL,,,5,27,,
nfl-8225,Daniel Bellinger,TEN,TE,,,999,TE,2,,4,25,,
nfl-12357,David Martin-Robinson,TEN,TE,,,9999999,TE,5,,2,26,,
nfl-13216,Derrick Canteen,TEN,CB,,,9999999,DB,,,1,25,,
nfl-12944,Dorian Mausi,TEN,LB,,,9999999,ROLB,2,,1,24,,
nfl-12754,Drew Moss,TEN,OL,,,9999999,OL,,,1,23,,
nfl-7817,Earnest Brown,TEN,DE,,,9999999,DL,,,5,27,,
nfl-12499,Elic Ayomanor,TEN,WR,,,185,WR,5,,1,23,,
nfl-11019,Erick Hallett,TEN,DB,,,9999999,NB,2,,3,26,,
nfl-13529,Fernando Carmona,TEN,G,,,9999999,OL,,,0,24,,
nfl-12741,Garrett Dellinger,TEN,OG,,,9999999,OL,,,1,24,,
nfl-12502,Gunnar Helm,TEN,TE,,,153,TE,1,,1,23,,
nfl-13776,Hank Beatty,TEN,WR,,,9999999,WR,13,,0,,,
nfl-9998,Hendon Hooker,TEN,QB,,,999,QB,4,,3,28,,
nfl-11672,JC Latham,TEN,OL,J.C. Latham,,9999999,OL,,,2,23,,
nfl-13549,Jackie Marshall,TEN,DE,,,9999999,RDT,2,,0,23,,
nfl-12664,Jackson Slater,TEN,OL,,,9999999,OL,,,1,23,,
nfl-5378,Jacob Martin,TEN,DE,,3138764,9999999,RDE,3,,8,30,,
nfl-13679,Jalen McMurray,TEN,CB,,,9999999,NB,3,,0,,,
nfl-5333,Jalyn Holmes,TEN,DE,,3121414,9999999,RDT,3,,8,30,,
nfl-11847,James Williams,TEN,DB,,,9999999,LOLB,2,,2,23,,
nfl-13422,Jaren Kanak,TEN,TE,,,999,TE,4,,0,22,,
nfl-11835,Jaylen Harrell,TEN,DE,,,9999999,LDE,3,,2,24,,
nfl-13892,Jeadyn Lukus,TEN,CB,,,9999999,,,,0,22,,
nfl-6125,Jeffery Simmons,TEN,DT,,4035369,294,LDT,1,,7,29,,
nfl-8398,Jermaine Johnson,TEN,LB,,,9999999,RDE,1,,4,27,,
nfl-10997,Jerrick Reed,TEN,DB,,,9999999,FS,3,,3,25,,
nfl-11113,Joel Wilson,TEN,TE,,,9999999,TE,6,,3,26,,
nfl-6528,Joey Slye,TEN,K,,3124084,325,K,1,,7,30,,
nfl-5466,John Franklin-Myers,TEN,DT,,3120464,9999999,LDE,1,,8,29,,
nfl-6841,Jordan Elliott,TEN,DT,,4039052,9999999,RDT,1,,6,28,,
nfl-8470,Joshua Williams,TEN,CB,,,9999999,LCB,2,,4,26,,
nfl-8254,Julius Chestnut,TEN,RB,,,999,RB,6,,4,25,,
nfl-7066,K.J. Osborn,TEN,WR,KJ Osborn,3916566,9999999,WR,8,,6,29,,
nfl-12516,Kalel Mullings,TEN,RB,,,999,RB,5,,1,23,,
nfl-13395,Keldric Faulk,TEN,DL,,,175,LDE,2,,0,21,,
nfl-11185,Kendell Brooks,TEN,DB,,,9999999,FS,2,,3,26,,
nfl-12588,Kevin Winston,TEN,DB,,,9999999,FS,1,,1,22,,
nfl-13220,Keydrain Calligan,TEN,DB,,,9999999,DB,,,1,24,,
nfl-6177,Khalen Saunders,TEN,DT,,3121634,9999999,DL,,,7,29,,
nfl-7602,Kylen Granson,TEN,TE,,,999,TE,3,,5,28,,
nfl-13144,Laki Tasi,TEN,DL,,,9999999,DL,,,1,22,,
nfl-8745,Lance McCutcheon,TEN,WR,,,999,WR,10,,4,27,,
nfl-8001,Malik Herring,TEN,DE,,,9999999,DL,,,5,28,,
nfl-13893,Mani Powell,TEN,LB,,,9999999,LB,,,0,23,,
nfl-12712,Marcus Harris,TEN,DB,,,9999999,NB,1,,1,25,,
nfl-8298,Mario Goodrich,TEN,DB,,,9999999,DB,,,4,26,,
nfl-7436,Mason Kinsey,TEN,WR,,4057082,9999999,WR,7,,6,27,,
nfl-12730,Micah Robinson,TEN,CB,,,9999999,RCB,2,,1,24,,
nfl-7607,Michael Carter,TEN,RB,,,999,RB,4,,5,27,,
nfl-3976,Mitchell Trubisky,TEN,QB,,3039707,999,QB,2,,9,31,,
nfl-11350,Mohamoud Diabate,TEN,LB,,,9999999,ROLB,1,,3,25,,
nfl-525,Morgan Cox,TEN,LS,,13848,9999999,LS,,,16,40,,
nfl-8506,Nazeeh Johnson,TEN,DB,,,9999999,DB,,,4,28,,
nfl-13288,Nicholas Singleton,TEN,RB,,,167,RB,3,,0,22,,
nfl-12583,Oluwafemi Oladejo,TEN,DL,,,9999999,RDE,2,,1,22,,
nfl-13550,Pat Coogan,TEN,C,,,9999999,OL,,,0,23,,
nfl-10886,Peter Skoronski,TEN,OL,,,9999999,OL,,,3,25,,
nfl-13891,Rasheed Miller,TEN,OL,,,9999999,OL,,,0,25,,
nfl-4939,Roderick Henderson,TEN,DT,,,9999999,,,,1,,,
nfl-11841,Sanoussi Kane,TEN,DB,,,9999999,DB,,IR,2,24,,
nfl-13875,Sean Brown,TEN,LB,,,9999999,LB,,,0,23,,
nfl-13684,Shad Banks,TEN,LB,,,9999999,LB,,,0,,,
nfl-4058,Solomon Thomas,TEN,DT,,3117258,9999999,LDT,2,,9,30,,
nfl-8654,Timmy Horne,TEN,DT,,,9999999,DL,,,4,28,,
nfl-7307,Tommy Townsend,TEN,P,,3915398,9999999,P,,,6,29,,
nfl-8860,Tony Adams,TEN,DB,,,9999999,SS,2,,4,27,,
nfl-5967,Tony Pollard,TEN,RB,,3916148,63,RB,1,,7,29,62.4,6.9
nfl-11319,Truman Jones,TEN,DE,,,9999999,RDE,4,,3,26,,
nfl-9508,Tyjae Spears,TEN,RB,,,122,RB,2,,3,25,123.4,13.8
nfl-13600,Tyren Montgomery,TEN,WR,,,9999999,WR,12,,0,,,
nfl-8126,Wan'Dale Robinson,TEN,WR,,,102,WR,2,,4,25,71.1,7.1
nfl-9999,Will Levis,TEN,QB,,,999,QB,3,,3,27,,
nfl-12520,Xavier Restrepo,TEN,WR,,,999,WR,9,,1,24,,
nfl-8488,Zachary Thomas,TEN,OL,,,9999999,OL,,,4,28,,
nfl-13176,Ale Kaho,WAS,LB,,,9999999,LB,,,1,26,,
nfl-6896,Amik Robertson,WAS,CB,,4239694,9999999,NB,1,,6,28,,
nfl-4693,Andrew Wylie,WAS,G,,3042702,9999999,OL,,,9,31,,
nfl-3838,Antonio Hamilton,WAS,CB,,3056354,9999999,LCB,3,,10,33,,
nfl-13301,Antonio Williams,WAS,WR,,,156,WR,2,,0,22,157.2,11.5
nfl-13557,Athan Kaliakmanis,WAS,QB,,,9999999,QB,3,,0,22,,
nfl-11596,Ben Sinnott,WAS,TE,,,999,TE,3,,2,24,,
nfl-11702,Brandon Coleman,WAS,OL,,,9999999,OL,,,2,25,,
nfl-12845,Car'lin Vigers,WAS,CB,,,9999999,DB,,,1,25,,
nfl-5934,Charles Omenihu,WAS,DE,,3929865,9999999,LDE,2,,7,28,,
nfl-8210,Chig Okonkwo,WAS,TE,,,137,TE,1,,4,26,165.5,20.8
nfl-13674,Chris Hilton,WAS,WR,,,9999999,RWR,,,0,23,,
nfl-8522,Chris Paul,WAS,OL,,,9999999,OL,,,4,27,,
nfl-11942,Colson Yankoff,WAS,TE,,,9999999,TE,4,,2,26,,
nfl-10938,D.J. Johnson,WAS,LB,DJ Johnson,,9999999,DL,,,3,27,,
nfl-8262,DJ Davidson,WAS,DL,D.J. Davidson,,9999999,NT,2,,4,28,,
nfl-10990,Darius Rush,WAS,DB,,,9999999,RCB,3,,3,26,,
nfl-4976,Daron Payne,WAS,DT,,3925354,9999999,RDE,1,,8,29,,
nfl-4174,Deatrich Wise,WAS,DE,,2980080,9999999,LDE,3,PUP,9,32,,
nfl-5330,Dorance Armstrong,WAS,DE,,3928979,275,LOLB,2,PUP,8,29,,
nfl-8351,Drake Jackson,WAS,DL,,,9999999,ROLB,3,,4,25,,
nfl-13968,Drew Stevens,WAS,K,,,9999999,K,2,,0,22,,
nfl-7587,Dyami Brown,WAS,WR,,,999,WR,5,,5,26,,
nfl-4126,Fabian Moreau,WAS,CB,,2971586,9999999,DB,,,9,32,,
nfl-7973,Foster Sarell,WAS,T,,,9999999,OL,,,5,27,,
nfl-5580,Frankie Luvu,WAS,LB,,3127273,244,LILB,2,,8,29,,
nfl-13675,Fred Davis,WAS,CB,,,9999999,DB,,,0,,,
nfl-13120,Jacoby Jones,WAS,WR,,,999,WR,9,,1,25,,
nfl-12533,Jacory Croskey-Merritt,WAS,RB,,,95,RB,1,,1,25,114.2,14.3
nfl-13760,Jaden Bradley,WAS,WR,,,9999999,WR,11,,0,,,
nfl-10937,Jake Moody,WAS,K,,,309,K,1,,3,26,,
nfl-6792,Javon Kinlaw,WAS,DT,,4259491,9999999,LDE,1,,6,28,,
nfl-11816,Javontae Jean-Baptiste,WAS,DL,,,9999999,LOLB,3,Questionable,2,26,,
nfl-11566,Jayden Daniels,WAS,QB,,,9,QB,1,,2,25,71.6,7.8
nfl-12641,Jaylin Lane,WAS,WR,,,999,WR,6,,1,24,,
nfl-13761,Jeffrey M'ba,WAS,DL,,,9999999,DL,,,0,26,,
nfl-11699,Jer'Zhan Newton,WAS,DL,,,9999999,RDE,2,,2,23,,
nfl-4219,Jeremy McNichols,WAS,RB,,3127586,999,RB,4,,9,30,,
nfl-5792,Jeremy Reaves,WAS,DB,,3125248,9999999,SS,2,,8,29,,
nfl-8143,Jerome Ford,WAS,RB,,,999,RB,5,,4,26,,
nfl-7716,John Bates,WAS,TE,,,999,TE,2,Questionable,5,28,,
nfl-11778,Jordan Magee,WAS,LB,,,9999999,RILB,2,,2,25,,
nfl-12558,Josh Conerly,WAS,OL,,,9999999,OL,,,1,22,,
nfl-13366,Joshua Josephs,WAS,DL,,,404,ROLB,2,,0,22,,
nfl-7402,Julian Good-Jones,WAS,G,,3917949,9999999,OL,,,6,29,,
nfl-6800,K'Lavon Chaisson,WAS,LB,,4242205,999,ROLB,1,,6,27,,
nfl-12684,Kain Medrano,WAS,LB,,,9999999,LILB,3,,1,25,,
nfl-13405,Kaytron Allen,WAS,RB,,,157,RB,3,,0,23,,
nfl-3159,Laremy Tunsil,WAS,OL,,3051890,9999999,OL,,,10,32,,
nfl-7106,Lawrence Cager,WAS,TE,,3917849,9999999,TE,5,,6,28,,
nfl-8362,Leo Chenal,WAS,LB,,,9999999,LILB,1,,4,25,,
nfl-11650,Luke McCaffrey,WAS,WR,,,999,WR,3,,2,25,,
nfl-11016,Malaesala Aumavae-Laulu,WAS,OL,,,9999999,OL,,,3,27,,
nfl-13854,Malik Spencer,WAS,DB,,,9999999,,,,0,,,
nfl-2307,Marcus Mariota,WAS,QB,,2576980,400,QB,2,,11,32,,
nfl-13536,Matt Gulbin,WAS,OL,,,9999999,OL,,,0,23,,
nfl-4390,Matt Haack,WAS,P,,3043237,9999999,P,,,9,32,,
nfl-11676,Mike Sainristil,WAS,DB,,,507,RCB,1,,2,25,,
nfl-6292,Nick Allegretti,WAS,G,,3115922,9999999,OL,,Questionable,7,30,,
nfl-8392,Nick Cross,WAS,DB,,,203,SS,1,,4,24,,
nfl-12478,Nick Nash,WAS,WR,,,999,WR,10,,1,26,,
nfl-7626,Odafe Oweh,WAS,LB,,,411,LOLB,1,,5,27,,
nfl-8394,Percy Butler,WAS,DB,,,9999999,FS,2,,4,26,,
nfl-10903,Quan Martin,WAS,DB,,,9999999,NB,2,,3,26,,
nfl-13870,Quentin Moore,WAS,TE,,,9999999,TE,6,,0,,,
nfl-8612,Qwuantrezz Knight,WAS,CB,,,9999999,DB,,,4,28,,
nfl-8136,Rachaad White,WAS,RB,,,119,RB,2,,4,27,97.6,9.9
nfl-4136,Rasul Douglas,WAS,CB,,3943270,9999999,RCB,2,,9,31,,
nfl-12844,Ricky Barber,WAS,DT,,,9999999,RDE,3,,1,25,,
nfl-4854,River Cracraft,WAS,WR,,3052056,9999999,WR,8,,9,31,,
nfl-13418,Robert Henry,WAS,RB,,,999,RB,,,0,24,,
nfl-12847,Robert McDaniel,WAS,CB,,,9999999,SS,3,,1,25,,
nfl-7652,Sam Cosmi,WAS,OL,,,9999999,OL,,,5,27,,
nfl-11558,Sam Hartman,WAS,QB,,,999,QB,4,,2,27,,
nfl-6627,Shy Tuttle,WAS,DT,,3886601,9999999,NT,3,,7,30,,
nfl-13375,Sonny Styles,WAS,LB,,,145,RILB,1,,0,21,,
nfl-12550,T.J. Maguranyanga,WAS,DE,TJ Maguranyanga,,9999999,DL,,,1,23,,
nfl-13871,Tanoa Togiai,WAS,G,,,9999999,OL,,,0,23,,
nfl-5927,Terry McLaurin,WAS,WR,,3121422,45,WR,1,,7,30,42.5,3.8
nfl-5366,Tim Settle,WAS,DT,,3929956,9999999,NT,1,,8,29,,
nfl-12842,Timothy McKay,WAS,OG,,,9999999,OL,,,1,24,,
nfl-10993,Tre Hawkins,WAS,CB,,,9999999,DB,,IR,3,26,,
nfl-5423,Trent Scott,WAS,T,,3123303,9999999,OL,,,8,32,,
nfl-1506,Tress Way,WAS,P,,16166,9999999,P,,PUP,13,36,,
nfl-12595,Trey Amos,WAS,DB,,,9999999,LCB,1,PUP,1,24,,
nfl-7803,Trey Hill,WAS,C,,,9999999,OL,,,5,26,,
nfl-8135,Treylon Burks,WAS,WR,,,999,WR,4,,4,26,,
nfl-12930,Tyler Cooper,WAS,G,,,9999999,OL,,,1,25,,
nfl-1844,Tyler Ott,WAS,LS,,17378,9999999,LS,,,12,34,,
nfl-11934,Tyler Owens,WAS,DB,,,9999999,NB,3,,2,25,,
nfl-6853,Van Jefferson,WAS,WR,,3930066,999,WR,7,,6,30,,
nfl-5920,Will Harris,WAS,DB,,3915297,9999999,FS,1,,7,30,,
